source_id;idzz;ico;name;provider_name;specialty;address_street;address_city;address_zip;district;region;email;phone;insurance;source;registry_state
66-47216034-A0001;66-47216034-A0001;;Ambulancia zubného lekárstva, MDDr. Valeriu Anghileanu, Kokava nad Rimavicou;KUNA-dent, s.r.o.;Zubné lekárstvo;eRecept Kukučínova 404/45;Kokava nad Rimavicou;98505;Okres Poltár;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-43996400-A0002;66-43996400-A0002;;Ambulancia zubného lekárstva, Kalinovo;HERMED, s.r.o.;Zubné lekárstvo;SNP 1029/83;Kalinovo;98501;Okres Poltár;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-46536353-A0001;66-46536353-A0001;;Ambulancia zubného lekárstva, Poltár;FK DENT, s.r.o.;Zubné lekárstvo;Sklárska 580/33;Poltár;98701;Okres Poltár;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-56878052-A0001;66-56878052-A0001;;Ambulancia zubného lekárstva, Revúca;Torna Dent s. r. o.;Zubné lekárstvo;Železničná 1390/21;Revúca;05001;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-47244011-A0002;66-47244011-A0002;;Ambulancia dentálnej hygieny, Revúca;Royal Dental s. r. o.;Dentálna hygiena;Tomášikova 1697/63;Revúca;05001;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-56646780-A0001;66-56646780-A0001;;Ambulancia zubného lekárstva, Muráň;Zubné Štúdio s.r.o.;Zubné lekárstvo;Muráň 388;Muráň;04901;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-53255143-A0001;66-53255143-A0001;;Ambulancia zubného lekárstva, Tornaľa;pH-dent s. r. o.;Zubné lekárstvo;Sládkovičova 609/2;Tornaľa;98201;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-50197517-A0005;66-50197517-A0005;;Vivident, Tornaľa;OZDent s.r.o.;Zubné lekárstvo;Tomašíkova 998/4;Tornaľa;98201;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-51464632-A0001;66-51464632-A0001;;Ambulancia zubného lekárstva, MDDr. Lucia Ondreková, Revúca;JULIADENT, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Železničná 1390/21;Revúca;05001;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
51-46946357-A0003;51-46946357-A0003;;Ambulancia dentálnej hygieny, Bc. Beáta Schützova, Revúca;Dammet s. r. o.;Dentálna hygiena;Železničná 1390/21;Revúca;05001;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36859907-A0001;66-36859907-A0001;;Ambulancia zubného lekárstva, Revúca;Zubná ambulancia MUDr. Vlasta Zajacová, s.r.o.;Zubné lekárstvo;Remeselnícka 313/7;Revúca;05001;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-31981607-A0001;66-31981607-A0001;;Ambulancia zubného lekárstva, Jelšava;MUDr. Zdenka Jachová;Zubné lekárstvo;Tomášikova 688/2A;Jelšava;04916;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-35512911-A0001;66-35512911-A0001;;Ambulancia zubného lekárstva, Lubeník;MUDr. Mária Kinzelová;Zubné lekárstvo;Lubeník 206;Lubeník;04918;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-35655534-A0001;66-35655534-A0001;;Ambulancia zubného lekárstva, Tornaľa;MUDr. Lena Ondriková;Zubné lekárstvo;Škultétyho 486/1;Tornaľa;98201;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-31932177-A0003;66-31932177-A0003;;Ambulancia zubného lekárstva, Ratková;MUDr. František Šesták;Zubné lekárstvo;Ratková 196;Ratková;98265;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-31095241-A0001;66-31095241-A0001;;Ambulancia zubného lekárstva, Revúca;MUDr. Daniela Segeďová;Zubné lekárstvo;Železničná 1390/21;Revúca;05001;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-35512601-A0001;66-35512601-A0001;;Ambulancia zubného lekárstva, Revúca;MUDr. Anna Ganajová;Zubné lekárstvo;Medicentrum, Železničná 1390/21;Revúca;05001;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-35650648-A0003;66-35650648-A0003;;Ambulancia zubného lekárstva, Tornaľa;MUDr. Andrea Kissová;Zubné lekárstvo;Tomašíkova 997/6;Tornaľa;98201;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-35512598-A0001;66-35512598-A0001;;Ambulancia zubného lekárstva,Muráň,(MUDr.Landová Alžbeta), Muráň;MUDr. Alžbeta Landová;Zubné lekárstvo;Muráň 388;Muráň;04901;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-35653825-A0001;66-35653825-A0001;;Ambulancia zubného lekárstva, Tornaľa;MUDr. Alexandra Fecková;Zubné lekárstvo;Tomašíkova 998/4;Tornaľa;98201;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-46193049-A0001;66-46193049-A0001;;Ambulancia zubného lekárstva, MUDr.Bocko Pavel, Tornaľa;MiMaRiJe s.r.o.;Zubné lekárstvo;Poštová 1034/3;Tornaľa;98201;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-47244011-A0001;66-47244011-A0001;;Ambulancia zubného lekárstva, MDDr. Miroslava Koreň Krajňáková, Revúca;Royal Dental s. r. o.;Zubné lekárstvo;Tomášikova 1697/63;Revúca;05001;Okres Revúca;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52136701-A0004;66-52136701-A0004;;Ambulancia zubného lekárstva, Rimavská Sobota;SS-dent, s.r.o.;Zubné lekárstvo;Športová 2040/14;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-56405201-A0001;66-56405201-A0001;;Ambulancia zubného lekárstva, Jesenské;JUMEDILL s.r.o.;Zubné lekárstvo;, dovolenka;;;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-56329423-A0001;66-56329423-A0001;;Ambulancia zubného lekárstva, Rimavská Sobota;KF Dent s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Železničná 686/23;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52736130-A0005;66-52736130-A0005;;Ambulancia dentálnej hygieny, Rimavská Sobota;microDENT clinic, s.r.o.;Dentálna hygiena;I. Hatvaniho 581/2;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52736130-A0006;66-52736130-A0006;;Ambulancia zubného lekárstva, Rimavská Sobota;microDENT clinic, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;I. Hatvaniho 581/2;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52736130-A0007;66-52736130-A0007;;Ambulancia zubného lekárstva, Rimavská Sobota;microDENT clinic, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;I. Hatvaniho 581/2;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52736130-A0004;66-52736130-A0004;;Ambulancia dentálnej hygieny, Rimavská Sobota;microDENT clinic, s.r.o.;Dentálna hygiena;I. Hatvaniho 581/2;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52379493-A0001;66-52379493-A0001;;Ambulancia zubného lekárstva, Rimavská Sobota;ZUBÁR RS, s. r. o.;Zubné lekárstvo;Povstania 593/4;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52136701-A0002;66-52136701-A0002;;Ambulancia zubného lekárstva, Rimavská Sobota;SS-dent, s.r.o.;Zubné lekárstvo;Cukrovarská 131/23;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-50197517-A0003;66-50197517-A0003;;Rs Clinic, Rimavská Sobota;OZDent s.r.o.;Zubné lekárstvo;Francisciho 629/3;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-50197517-A0004;66-50197517-A0004;;RS Clinic, Rimavská Sobota;OZDent s.r.o.;Zubné lekárstvo;Francisciho 629/3;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-50197517-A0002;66-50197517-A0002;;MedvesDent, Nová Bašta;OZDent s.r.o.;Zubné lekárstvo;Nová Bašta 80;Nová Bašta;98034;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52736130-A0002;66-52736130-A0002;;Ambulancia zubného lekárstva, Rimavská Sobota;microDENT clinic, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;I. Hatvaniho 581/2;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52736130-A0003;66-52736130-A0003;;Ambulancia zubného lekárstva, Rimavská Sobota;microDENT clinic, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;I. Hatvaniho 581/2;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52736130-A0001;66-52736130-A0001;;Ambulancia zubného lekárstva, Rimavská Sobota;microDENT clinic, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;I. Hatvaniho 581/2;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52556123-A0001;66-52556123-A0001;;Ambulancia zubného lekárstva, Rimavská Sobota;KOKADENT s.r.o.;Zubné lekárstvo;Dr. V. Clementisa 1857/13;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
51-33543992-A0002;51-33543992-A0002;;Ambulancia zubného lekárstva, Rimavská Sobota;MUDr. Viliam Schmiedt;Zubné lekárstvo;Povstania 593/4;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-52136701-A0001;66-52136701-A0001;;Ambulancia zubného lekárstva, MDDr. Soňa Kocúrová, Klenovec;SS-dent, s.r.o.;Zubné lekárstvo;SNP 128/7;Klenovec;98055;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-51988500-A0001;66-51988500-A0001;;Ambulancia zubného lekárstva, MUDr. Andrea Tyborová, Rimavská Sobota;AjaDent, s.r.o.;Zubné lekárstvo;Cukrovarská 131/23;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-50275453-A0002;66-50275453-A0002;;Ambulancia zubného lekárstva, Rimavská Sobota;MDDr. Michal Juršík;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Cukrovarská 131/23;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-50467573-A0002;66-50467573-A0002;;Ambulancia zubného lekárstva, Rimavská Sobota;STOMCENTRUM, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;, akútne stavy ošetrení MDDr. Megelová, Športová 14, Rim. Sobota;;;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-50467573-A0001;66-50467573-A0001;;Ambulancia zubného lekárstva, Rimavská Sobota;STOMCENTRUM, s.r.o.;Zubné lekárstvo;Sedliacka 1168/26;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-50213571-A0001;66-50213571-A0001;;MUDr. Eva Brunovská, Jesenské;DOMADENT s.r.o.;Zubné lekárstvo;, Zástup v čase od 8.00 do 12.00 hod.;;;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-47473614-A0001;66-47473614-A0001;;Ambulancia zubného lekárstva, Tisovec;SURMED, s.r.o.;Zubné lekárstvo;Francisciho 818/37;Tisovec;98061;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-50197517-A0001;66-50197517-A0001;;OZDENT - Ožďany, Ožďany;OZDent s.r.o.;Zubné lekárstvo;Ožďany 66;Ožďany;98011;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-48215473-A0001;66-48215473-A0001;;Ambulancia zubného lekárstva, Hajnáčka;DENTA CENTRUM, s.r.o.;Zubné lekárstvo;Hajnáčka 461;Hajnáčka;98033;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-48215473-A0002;66-48215473-A0002;;Ambulancia zubného lekárstva, MDDr. Daniela Megelová, Rimavská Sobota;DENTA CENTRUM, s.r.o.;Zubné lekárstvo;Športová 2040/14;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-44413971-A0002;66-44413971-A0002;;Ambulancia zubného lekárstva, Rimavská Sobota;ZUBNÉ CENTRUM, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Choroby slizníc ústnej dutiny a paradontu;Gorkého 309/9;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-44413971-A0001;66-44413971-A0001;;Ambulancia zubného lekárstva, Rimavská Sobota;ZUBNÉ CENTRUM, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Choroby slizníc ústnej dutiny a paradontu;, Pri bolesti volajte 0940 867 707;;;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36706337-A0002;66-36706337-A0002;;Ambulancia zubného lekárstva, Rimavská Sobota;TKdent s.r.o.;Zubné lekárstvo, čeľustná ortopédia;Gorkého 4849/8b;Rimavská Sobota;97901;Okres Rimavská Sobota;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-51845288-A0004;66-51845288-A0004;;Zubná ambulancia, Veľký Krtíš;Milvus Dent s.r.o.;Zubné lekárstvo;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-51845288-A0003;66-51845288-A0003;;Ambulancia zubného lekárstva, Natalija Tomyšynec, Balog nad Ipľom;Milvus Dent s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Hlavná 75/48;Balog nad Ipľom;99111;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-51845288-A0002;66-51845288-A0002;;Ambulancia zubného lekárstva, Mykhailo Kotsan, Veľký Krtíš;Milvus Dent s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-53441702-A0001;66-53441702-A0001;;Ambulancia zubného lekárstva, Vinica;MJ - DENT s.r.o.;Zubné lekárstvo;Nekyjská 1730;Vinica;99128;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-53026101-A0001;66-53026101-A0001;;Ambulancia zubného lekárstva, Veľký Krtíš;AADent s.r.o.;Zubné lekárstvo;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-45612706-A0002;66-45612706-A0002;;Ambulancia zubného lekárstva, Veľký Krtíš;SchwarzDent, s.r.o.;Zubné lekárstvo;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-45612706-A0003;66-45612706-A0003;;Ambulancia zubného lekárstva, Veľký Krtíš;SchwarzDent, s.r.o.;Zubné lekárstvo;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-51845288-A0001;66-51845288-A0001;;Ambulancia zubného lekárstva, Natalija Tomyšynec, Balog nad Ipľom;Milvus Dent s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Hlavná 75/48;Balog nad Ipľom;99111;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-45612706-A0001;66-45612706-A0001;;SchwarzDent, s.r.o., Veľký Krtíš;SchwarzDent, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-31932657-A0001;66-31932657-A0001;;Ambulancia zubného lekárstva, Veľký Krtíš;MUDr. Soňa Alexyová;Zubné lekárstvo;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-31934935-A0001;66-31934935-A0001;;Ambulancia zubného lekárstva, Veľký Krtíš;MUDr. Karol Tenk;Zubné lekárstvo;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-31935231-A0001;66-31935231-A0001;;Ambulancia zubného lekárstva, Veľká Čalomija;MUDr. Ján Jakab;Zubné lekárstvo;Veľká Čalomija 223;Veľká Čalomija;99109;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36686239-A0002;66-36686239-A0002;;Ambulancia zubného lekárstva, Veľký Krtíš;MUDr. Igor Venglovský, s. r. o.;Zubné lekárstvo;eRecept Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-31903606-A0001;66-31903606-A0001;;Ambulancia zubného lekárstva, Veľký Krtíš;MUDr. Elena Terenová;Zubné lekárstvo;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-31903576-A0001;66-31903576-A0001;;Ambulancia zubného lekárstva, Veľký Krtíš;MUDr. Anna Kupčiová;Zubné lekárstvo;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-46817611-A0001;66-46817611-A0001;;Ambulancia zubného lekárstva, Veľký Krtíš;MB medi, s.r.o.;Zubné lekárstvo;Červenej Armády 911/33;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-47552832-A0002;66-47552832-A0002;;Ambulancia zubného lekárstva, MUDr. Marian Beňuš, Veľký Krtíš;M.M.B. dent, s.r.o.;Zubné lekárstvo;Nemocničná 756/1;Veľký Krtíš;99001;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-47552832-A0001;66-47552832-A0001;;Ambulancia zubného lekárstva, Dolná Strehová;M.M.B. dent, s.r.o.;Zubné lekárstvo;ulica Hlavná 52/75;Dolná Strehová;99102;Okres Veľký Krtíš;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-57182582-A0001;66-57182582-A0001;;Ambulancia dentálnej hygieny, Nová Baňa;Renáta Lukačovičová;Dentálna hygiena;Námestie slobody 1834/9;Nová Baňa;96801;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-54514576-A0001;66-54514576-A0001;;Ambulancia zubného lekárstva, Žarnovica;Žarnovica Dent s.r.o.;Zubné lekárstvo;Bystrická ulica 481/52;Žarnovica;96681;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36642436-A0001;66-36642436-A0001;;Ambulancia zubného lekárstva, Nová Baňa;SALVUSDENT, s. r. o.;Zubné lekárstvo;Štúrova 820/37;Nová Baňa;96801;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36715328-A0010;66-36715328-A0010;;Ambulancia zubného lekárstva, MDDr. Štefan Špirk, Nová Baňa;S-NOBADENT s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Námestie slobody 1834/9;Nová Baňa;96801;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-31903878-A0001;66-31903878-A0001;;Ambulancia zubného lekárstva, Žarnovica;MUDr. Vlasta Šmondrková;Zubné lekárstvo;Bystrická 256;Žarnovica;96681;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-00628875-A0001;66-00628875-A0001;;Ambulancia zubného lekárstva, Nová Baňa;MUDr. Peter Trajteľ;Zubné lekárstvo;Krátka 308/3;Nová Baňa;96801;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-35645962-A0001;66-35645962-A0001;;Ambulancia zubného lekárstva, Hodruša-Hámre;MUDr. Oľga Brodzianska;Zubné lekárstvo;Hodruša-Hámre 300;Hodruša-Hámre;96661;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-37996797-A0001;66-37996797-A0001;;Ambulancia zubného lekárstva, Hronský Beňadik;MUDr. Miloš Hrnčiar;Zubné lekárstvo;Ulička 3/5;Hronský Beňadik;96653;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-31903886-A0001;66-31903886-A0001;;Ambulancia zubného lekárstva, Žarnovica;MUDr. Jaroslav Šmondrk;Zubné lekárstvo;Bystrická 481/52;Žarnovica;96681;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-35659530-A0001;66-35659530-A0001;;Ambulancia zubného lekárstva, Žarnovica;MUDr. Jana Prutkayová;Zubné lekárstvo;Bystrická 481/52;Žarnovica;96681;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36648299-A0002;66-36648299-A0002;;Ambulancia zubného lekárstva a čeľustnej ortopédie, MUDr. Jolana Holá, Nová Baňa;H - DENT, s. r. o.;čeľustná ortopédia;Robotnícka 918/1;Nová Baňa;96801;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-36648299-A0001;66-36648299-A0001;;Ambulancia zubného lekárstva, Nová Baňa;H - DENT, s. r. o.;Zubné lekárstvo;Robotnícka 918/1, Nová Baňa;;;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-43796800-A0001;66-43796800-A0001;;Ambulancia zubného lekárstva, Nová Baňa;ALKOPdent s.r.o.;Zubné lekárstvo;Kollárova 312/9;Nová Baňa;96801;Okres Žarnovica;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-56987251-A0001;66-56987251-A0001;;Ambulancia zubného lekárstva, Žiar nad Hronom;PrimaDental s. r. o.;Zubné lekárstvo;Sládkovičova 2703/13;Žiar nad Hronom;96501;Okres Žiar nad Hronom;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-56641478-A0001;66-56641478-A0001;;Ambulancia zubného lekárstva, Žiar nad Hronom;Žiar Dent s.r.o.;Zubné lekárstvo;Š. Moysesa 424/63;Žiar nad Hronom;96501;Okres Žiar nad Hronom;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-55660738-A0002;66-55660738-A0002;;Ambulancia zubného lekárstva, Žiar nad Hronom;VKarvaš s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Sládkovičova 2703/13;Žiar nad Hronom;96501;Okres Žiar nad Hronom;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-55660738-A0003;66-55660738-A0003;;Ambulancia zubného lekárstva, Žiar nad Hronom;VKarvaš s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Sládkovičova 2703/13;Žiar nad Hronom;96501;Okres Žiar nad Hronom;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
66-55660738-A0001;66-55660738-A0001;;Ambulancia zubného lekárstva, Žiar nad Hronom;VKarvaš s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;eRecept Sládkovičova 2703/13;Žiar nad Hronom;96501;Okres Žiar nad Hronom;Banskobystrický samosprávny kraj;;;;e-VUC;Novy
